processed_at,season,date,hydroseason,year,site,common_name,species_name,functional_grp,group,sampleID,d13C,C%,d15N,N%,d34S,S%,outlier,CN_molar_ratio,CS_molar_ratio,WSU_ID_CN,WSU_ID_S,WSU_ID_C,WSU_ID_N,S_outlier,comment 
FIU,wet19,43809,Wet,2019,RB10,Redfish,Sciaenops ocellatus,Predator,Consumer,W19-RB10-Soc2,-30.84,51.4663375,12.75,15.61225,21.23,0.77,,3.845958169,178.2383983,G-223779,S-30868,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Redfish,Sciaenops ocellatus,Predator,Consumer,W19-RB10-Soc3,-30.98,43.58604,13.63,13.5442,16.8,1.06,,3.754402623,109.6504151,G-224297,S-31282,,,,
ULL,dry19,,Dry,2019,SRS4,Redfish,Sciaenops ocellatus,Predator,Consumer,SRS4 RD1(m),-30.87,32.19,10.09,10.157,4.48,0.942,,3.697450034,91.12526539,,,,,,
FIU,wet19,43809,Wet,2019,SRS4,Redfish,Sciaenops ocellatus,Predator,Consumer,W19-SRS4-Soc1,-30.98,42.27626667,10.78,13.61883333,4.55,1.01,,3.621625283,111.6205061,G-223903,S-30992,0,0,,
FIU,wet19,43809,Wet,2019,SRS4,Redfish,Sciaenops ocellatus,Predator,Consumer,W19-SRS4-Soc2,-30.96,48.38595556,10.99,14.99266667,2.9,0.95,,3.765192859,135.8202261,G-224190,S-31175,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Sailfin Molly,Poecilia latipinna,Forage_fish,Consumer,W19-SRS3-Pla2,-32.55,51.31285,8.99,9.949,18.1,0.64,,6.017186819,184.9111712,G-224325,S-31310,,,,
FIU,wet19,43795,Wet,2019,SRS3,Sailfin Molly,Poecilia latipinna,Forage_fish,Consumer,W19-SRS3-Pla1,-31.1,46.5623,9.18,10.6136,20.98,0.78,,5.118214681,159.1873504,G-224253,S-31238,0,0,,
FIU,wet19,43812,Wet,2019,SRS4,Sailfin Molly,Poecilia latipinna,Forage_fish,Consumer,W19-SRS4-Pla2,-30.73,47.03757273,4.34,13.36509091,12.91,1.23,,4.106007849,101.9784775,G-223870,S-30959,0,0,,
FIU,wet19,43812,Wet,2019,SRS4,Sailfin Molly,Poecilia latipinna,Forage_fish,Consumer,W19-SRS4-Pla3,-33.07,45.96509091,4.79,13.61527273,5.78,1.1,,3.938660683,111.4305234,G-224185,S-31170,0,0,,
FIU,wet19,43812,Wet,2019,SRS4,Sailfin Molly,Poecilia latipinna,Forage_fish,Consumer,W19-SRS4-Pla1,-31.85,48.583,6.27,14.8595,10.63,1.2,,3.814406048,107.9622222,G-223908,S-30997,0,0,,
FIU,wet19,43761,Wet,2019,SRS6,Sailfin Molly,Poecilia latipinna,Forage_fish,Consumer,W19-SRS6-Pla2,-28.92,43.63259,5.23,12.6584,0.56,0.9,,4.021415687,129.2817481,G-224275,S-31260,0,0,,
FIU,wet19,43761,Wet,2019,SRS6,Sailfin Molly,Poecilia latipinna,Forage_fish,Consumer,W19-SRS6-Pla3,-28.21,40.4275125,5.47,11.596,-5.53,0.84,,4.067388,128.3413095,G-224281,S-31266,,,,
FIU,wet19,43761,Wet,2019,SRS6,Sailfin Molly,Poecilia latipinna,Forage_fish,Consumer,W19-SRS6-Pla1,-28.34,42.87508889,6.38,12.454,-3.86,0.98,,4.016455519,116.6669085,,S-31062,G-223974,N-10884,,
ULL,dry19,,Dry,2019,SRS6,Salt Marsh Mud Crab,Panopeus obesus,Crab,Consumer,SRS6 MD1,-21.03,26.677,5.33,5.306,9.76,0.609,,5.865655233,116.8122605,,,,,,
ULL,dry19,,Dry,2019,SRS6,Salt Marsh Mud Crab,Panopeus obesus,Crab,Consumer,SRS6_MD1_d19,-21.73,23.98078873,5.47,4.75915493,8.66,0.58,,5.878687975,110.2564999,G-224587,S-31400,,,,
ULL,dry19,,Dry,2019,SRS6,Salt Marsh Mud Crab,Panopeus obesus,Crab,Consumer,SRS6 MD2,-26.4,39.334,8.13,10.216,11,0.53,,4.491940747,197.9069182,,,,,,
FIU,wet19,43761,Wet,2019,SRS6,Salt Marsh Mud Crab,Panopeus obesus,Crab,Consumer,W19-SRS6-Pob3,-27.23,27.52901,6.62,4.537272727,5.24,0.45,,7.078520571,163.1348741,,S-31012,G-223951,N-10834,,
FIU,wet19,43761,Wet,2019,SRS6,Salt Marsh Mud Crab,Panopeus obesus,Crab,Consumer,W19-SRS6-Pob2,-25.31,39.41636,7.72,11.3138,1.28,0.79,,4.06457188,133.0510042,G-223799,S-30888,0,0,,
ULL,dry19,,Dry,2019,SRS3,Sawgrass,Cladium jamaicense,Producer,Source,SRS-CLAJAM-1,-26.38,48.12362121,-5.41,1.18219697,20.08,0.134131833,,47.49143008,956.7427335,G-214733,S-29872,,,,
ULL,dry19,,Dry,2019,SRS3,Sawgrass,Cladium jamaicense,Producer,Source,SRS-CLAJAM-1-dup,-26.53,48.76292481,-4.28,1.274593985,20.5,0.148395522,x,44.63388311,876.269475,G-214746,S-29885,,,,
ULL,dry19,,Dry,2019,SRS3,Sawgrass,Cladium jamaicense,Producer,Source,SRS-CLAJAM-2,-26.01,43.70337956,5.66,1.30270073,18.63,0.165461912,,39.13966959,704.3454538,G-214734,S-29873,,,,
ULL,dry19,,Dry,2019,SRS3,Sawgrass,Cladium jamaicense,Producer,Source,SRS-CLAJAM-3,-28.14,47.47581818,6.01,1.345034965,18.61,0.160184615,,41.17993657,790.351694,G-214735,S-29874,,,,
FIU,wet19,43795,Wet,2019,SRS3,Sawgrass,Cladium jamaicense,Producer,Source,W19-SRS3-Cja1,-25.75,45.58660385,-0.63,0.753923077,12.63,0.25,,70.54349811,715.083982,G-224311,S-31296,,,,
FIU,wet19,43795,Wet,2019,SRS3,Sawgrass,Cladium jamaicense,Producer,Source,W19-SRS3-Cja3,-25.66,44.35954286,0.07,0.6375,16.07,0.22,,81.18086275,739.3257143,G-224313,S-31298,,,,
FIU,wet19,43795,Wet,2019,SRS3,Sawgrass,Cladium jamaicense,Producer,Source,W19-SRS3-Cja2,-25.35,46.95308889,0.08,0.662888889,14.1,0.23,,82.63617721,834.7215803,G-224312,S-31297,,,,
ULL,dry19,,Dry,2019,TS3,Sawgrass,Cladium jamaicense,Producer,Source,TSL-CLAJAM-3,-25.47,45.88188889,-4.36,0.985620915,12.26,0.115312989,,54.30979554,1061.040085,G-214760,S-29899,,,,
ULL,dry19,,Dry,2019,TS3,Sawgrass,Cladium jamaicense,Producer,Source,TSL-CLAJAM-2,-25.81,45.19609559,-2.39,1.155764706,16.42,0.141941448,,45.62241598,849.1030863,G-214759,S-29898,,,,
ULL,dry19,,Dry,2019,TS3,Sawgrass,Cladium jamaicense,Producer,Source,TSL-CLAJAM-1,-28,44.70560839,2.58,1.38658042,13.05,0.152970679,,37.61523123,779.3320686,G-214758,S-29897,,,,
FIU,wet19,43789,Wet,2019,TS3,Sawgrass,Cladium jamaicense,Producer,Source,W19-TS3-Cja3,-27.25,47.1755875,-4.85,0.879083333,-4.23,0.31,x,62.60860984,698.8975926,G-224306,S-31291,,,,
FIU,wet19,43789,Wet,2019,TS3,Sawgrass,Cladium jamaicense,Producer,Source,W19-TS3-Cja2,-27.17,46.25148148,-4.77,0.832592593,14.55,0.56,,64.80968265,685.207133,G-224305,S-31290,,,,
FIU,wet19,43789,Wet,2019,TS3,Sawgrass,Cladium jamaicense,Producer,Source,W19-TS3-Cja1,-27.94,48.107632,-3.82,1.04416,14.11,0.13,,53.75188732,986.8232205,G-224300,S-31285,,,,
FIU,wet19,43783,Wet,2019,TS10,Scaly Pearl Oyster,Pinctada longisquamosa,Sessile_filter_feeder,Consumer,W19-TS10-Cra3,-12.48,41.1585,4.68,8.633,7.01,1.43,,5.562174215,76.75244755,G-223811,S-30900,0,0,,
FIU,wet19,43783,Wet,2019,TS10,Scaly Pearl Oyster,Pinctada longisquamosa,Sessile_filter_feeder,Consumer,W19-TS10-Cra1,-12.88,37.78191818,4.74,8.404909091,6.77,1.51,,5.244423713,66.72303431,G-223816,S-30905,0,0,,
FIU,wet19,43783,Wet,2019,TS11,Schoolmaster Snapper,Lutjanus apodus,Predator,Consumer,W19-TS11-Lap2,-14.03,43.5598,8.45,13.2248,11.21,1.91,,3.842762587,60.81647469,G-223824,S-30913,0,0,,
FIU,wet19,43783,Wet,2019,TS11,Schoolmaster Snapper,Lutjanus apodus,Predator,Consumer,W19-TS11-Lap1,-13.94,50.20119091,8.95,15.74727273,11.81,1.43,,3.71925076,93.61527442,G-223791,S-30880,0,0,,
ULL,dry19,,Dry,2019,TS10,Seagrass detritus,Detritus,Organic_matter,Source,TS10_DETR4_d19,-8.56,38.32,0.57,0.87,0.46,0.451300485,,51.38697318,226.4271147,G-219318,S-30589,G-219264,,,
ULL,dry19,,Dry,2019,TS10,Seagrass detritus,Detritus,Organic_matter,Source,TS10_DETR5_d19,-8.23,39.53,2.59,1.7,10.96,0.981692427,,27.12843137,107.3791856,G-219271,S-30585,G-219321,,,
ULL,dry19,,Dry,2019,TS10,Seagrass detritus,Detritus,Organic_matter,Source,TS10_DETR1_d19,-14.52,39.63,3.89,1.76,0.3,0.4,,26.26988636,246.5037451,G-219268,S-30645,G-219276,,,
ULL,dry19,,Dry,2019,TS11,Seagrass detritus,Detritus,Organic_matter,Source,TS11_DETR1_d19,-9.71,39.66,1.23,1.23,13.35,0.313674086,,37.61788618,337.1652448,G-219319,S-30660,G-219275,,,
ULL,dry19,,Dry,2019,TS9,Seagrass detritus,Detritus,Organic_matter,Source,TS9_DETR4_d19,-24.71,27.19,4.65,1.24,-17.6,1.9,,25.58198925,18.00438799,G-219285,S-30644,,,,
ULL,dry19,,Dry,2019,TS9,Seagrass detritus,Detritus,Organic_matter,Source,TS9_DETR2_d19_B,-26.48,43.9,4.78,1.82,3.42,2.206524938,x,28.14102564,53.05476709,G-219189,S-30561,,,,
ULL,dry19,,Dry,2019,TS9,Seagrass detritus,Detritus,Organic_matter,Source,TS9_DETR2_d19_A,-24.64,30.95,5.49,1.53,6.51,2.704940496,,23.60021786,30.51206984,G-219137,S-30566,,,,
ULL,dry19,,Dry,2019,TS10,Shoal Grass,Halodule wrightii,Producer,Source,TS10_HALD5_d19,-10.13,33.04,-2.06,1.38,6.38,7.26,,27.93236715,12.1359045,G-219176,S-30513,,,,
ULL,dry19,,Dry,2019,TS10,Shoal Grass,Halodule wrightii,Producer,Source,TS10_HALD4_d19,-10.61,35.12,-1.7,1.86,-6.87,0.861867717,,22.02867384,108.6632339,G-219193,S-30526,,,,
ULL,dry19,,Dry,2019,TS10,Shoal Grass,Halodule wrightii,Producer,Source,TS10_HALD3_d19,-10.72,30.95,-1.14,1.7,20.35,1.10202946,,21.24019608,74.89212977,G-219158,S-30511,,,,
ULL,dry19,,Dry,2019,TS10,Shoal Grass,Halodule wrightii,Producer,Source,TS10_HALD2_d19,-12.07,21.80974546,6.88,3.448727273,5.06,0.42,,7.377998032,138.4745743,G-224565,S-31382,,,,
ULL,dry19,,Dry,2019,TS10,Shoal Grass,Halodule wrightii,Producer,Source,TS10_HALD5_d19_B,,,,,7.06,0.82,x,#N/A,#N/A,#N/A,S-30519,,,,
FIU,wet19,43783,Wet,2019,TS10,Shoal Grass,Halodule wrightii,Producer,Source,W19-TS10-Hwr1,-12.93,32.01327407,-0.09,1.779481482,2.42,0.66,,20.98859703,129.3465619,G-224199,S-31184,0,0,,
FIU,wet19,43783,Wet,2019,TS10,Shoal Grass,Halodule wrightii,Producer,Source,W19-TS10-Hwr2,-12.7,34.24033333,1.78,2.072666667,2.84,0.53,,19.27326578,172.2784067,G-224230,S-31215,0,0,,
FIU,wet19,43783,Wet,2019,TS10,Shoal Grass,Halodule wrightii,Producer,Source,W19-TS10-Hwr3,-12.33,38.0193,2,2.077111111,12.53,0.43,,21.35458703,259.9610256,G-224324,S-31309,,,,
ULL,dry19,,Dry,2019,TS7,Shoal Grass,Halodule wrightii,Producer,Source,TS7_HALD3_d19,-12.66,36.84,-0.5,1.8,-5.2,0.9,,23.87777778,98.40710639,G-219284,S-30647,,,,
ULL,dry19,,Dry,2019,TS7,Shoal Grass,Halodule wrightii,Producer,Source,TS7_HALD5_d19,-12.54,38.1,1.17,1.89,10.9,0.7,,23.51851852,128.9587485,G-219282,S-30615,,,,
ULL,dry19,,Dry,2019,TS7,Shoal Grass,Halodule wrightii,Producer,Source,TS7_HALD1_d19,-12.86,35.4,1.77,1.68,6.37,0.971214815,,24.58333333,97.19785833,G-219303,S-30599,,,,
ULL,dry19,,Dry,2019,TS7,Shoal Grass,Halodule wrightii,Producer,Source,TS7_HALD2_d19,-12.9,38.71,1.98,1.9,2.72,0.899992272,,23.76929825,114.6972812,G-219298,S-30596,,,,
,dry20,,Dry,2020,TS7,Shoal Grass,Halodule wrightii,,Source,D20-TS7-Hwr3,-13.36,37.37042917,-0.06,1.9517,6.44,0.31,,,,G-230548,S-33911,,,,
,dry20,,Dry,2020,TS7,Shoal Grass,Halodule wrightii,,Source,D20-TS7-Hwr1,-12.93,37.3115037,0.21,1.940237037,7.89,0.43,,,,G-230546,S-33909,,,,
,dry20,,Dry,2020,TS7,Shoal Grass,Halodule wrightii,,Source,D20-TS7-Hwr2,-13.72,29.88090357,1.71,1.621628571,9.04,0.44,,,,G-230547,S-33910,,,,
FIU,wet19,43785,Wet,2019,TS7,Shoal Grass,Halodule wrightii,Producer,Source,W19-TS7-Hwr2,-17.68,32.897984,-0.03,1.782,3.58,0.39,,21.5381489,224.9434803,G-224197,S-31182,0,0,,
FIU,wet19,43785,Wet,2019,TS7,Shoal Grass,Halodule wrightii,Producer,Source,W19-TS7-Hwr3,-17.63,38.33587692,0.68,1.804230769,3.18,0.43,,24.78906275,237.7418724,G-224198,S-31183,0,0,,
FIU,wet19,43785,Wet,2019,TS7,Shoal Grass,Halodule wrightii,Producer,Source,W19-TS7-Hwr1,-17.41,34.37869474,2.9,1.628089474,2.41,0.35,,24.63530281,261.9329123,G-223795,S-30884,0,0,,
ULL,dry19,,Dry,2019,TS9,Shoal Grass,Halodule wrightii,Producer,Source,TS9_HALD4_d19,-13.32,38.73,4.96,2.52,11.81,0.485761147,,17.93055556,212.6147812,G-219174,S-30657,,,,
ULL,dry19,,Dry,2019,TS9,Shoal Grass,Halodule wrightii,Producer,Source,TS9_HALD1_d19,-11.75,38.14,6.63,1.81,9.32,0.439620536,,24.58379374,231.3510365,G-219311,S-30665,,,,
ULL,dry19,,Dry,2019,TS9,Shoal Grass,Halodule wrightii,Producer,Source,TS9_HALD5_d19,-12.53,33.71,7.09,1.91,1.7,0.7,,20.59075044,84.32745879,G-219136,S-30652,,,,
ULL,dry19,,Dry,2019,TS9,Shoal Grass,Halodule wrightii,Producer,Source,TS9_HALD3_d19,-15.33,24.09,8.15,1.97,9.53,1.105176651,,14.26649746,58.12645421,G-219288,S-30594,,,,
FIU,wet19,43761,Wet,2019,SRS6,Silver Jenny,Eucinostomus gula,demersal_fish,Consumer,W19-SRS6-Egu2,-28.66,37.49213,8.85,11.3306,-6.47,1.6,,3.860415012,62.48688333,G-223834,S-30923,0,0,,
FIU,wet19,43761,Wet,2019,SRS6,Silver Jenny,Eucinostomus gula,demersal_fish,Consumer,W19-SRS6-Egu1,-27.37,42.36421818,9.24,13.03854546,-3.86,1.28,,3.790677523,88.25878788,G-224177,S-31162,0,0,,
FIU,wet19,43761,Wet,2019,SRS6,Silver Jenny,Eucinostomus gula,demersal_fish,Consumer,W19-SRS6-Egu3,-28.65,43.21745,9.97,12.90125,-6.37,1.33,,3.90817621,86.65152882,G-224277,S-31262,,,,
FIU,wet19,43786,Wet,2019,TS10,Silver Jenny,Eucinostomus gula,demersal_fish,Consumer,W19-TS10-Egu3,-11.54,43.13385455,9.27,12.99236364,2.21,1.18,,3.873262149,97.4776374,G-224255,S-31240,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Silver Jenny,Eucinostomus gula,demersal_fish,Consumer,W19-TS10-Egu2,-11.08,9.58648,9.35,2.912755556,2.16,1.27,,3.839740909,20.12909186,G-224247,S-31232,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Silver Jenny,Eucinostomus gula,demersal_fish,Consumer,W19-TS10-Egu1,-10.07,43.17152,9.4,13.687,1.4,1.59,,3.679898687,72.40506499,G-223904,S-30993,0,0,,
FIU,wet19,43783,Wet,2019,TS11,Silver Jenny,Eucinostomus gula,demersal_fish,Consumer,W19-TS11-Egu3,-11.9,38.93315,7.31,11.38654546,10.03,1.17,,3.989094716,88.73652422,,S-31035,G-223928,N-10857,,
FIU,wet19,43783,Wet,2019,TS11,Silver Jenny,Eucinostomus gula,demersal_fish,Consumer,W19-TS11-Egu1,-12.91,44.13276364,7.93,13.70454546,6.12,1.38,,3.75701802,85.28070269,G-223864,S-30953,0,0,,
FIU,wet19,43783,Wet,2019,TS11,Silver Jenny,Eucinostomus gula,demersal_fish,Consumer,W19-TS11-Egu2,-12.99,48.232875,8.18,14.85925,5.41,1.26,,3.786980332,102.0801587,G-223882,S-30971,0,0,,
ULL,dry19,,Dry,2019,SRS3,Slough Crayfish,Procambarus fallax,Benthic_invert,Consumer,SRS-PROFAL-3,-29.49,23.00047917,3.84,5.56109375,21.35,0.365125628,,4.825290414,167.9822133,G-214723,S-29862,,,,
ULL,dry19,,Dry,2019,SRS3,Slough Crayfish,Procambarus fallax,Benthic_invert,Consumer,SRS-PROFAL-1,-28.61,19.98575343,4.1,5.305726027,20.83,0.40995283,,4.394631803,130.003597,G-214720,S-29859,,,,
ULL,dry19,,Dry,2019,SRS3,Slough Crayfish,Procambarus fallax,Benthic_invert,Consumer,SRS-PROFAL-2,-30.56,23.86364198,4.18,6.04062963,21.63,0.398753213,,4.608942668,159.5883783,G-214721,S-29860,,,,
ULL,dry19,,Dry,2019,TS10,Slug,Slug,Benthic_invert,Consumer,TS10_SU3_d19,-18.36,45.60916129,4.34,6.779677419,17.6,1.7,x,7.848557517,71.54378242,G-224558,S-31377,,,,
ULL,dry19,,Dry,2019,TS10,Slug,Slug,Benthic_invert,Consumer,TS10_SU2_d19,-19.9,46.17403774,4.76,5.996226415,,1.3,x,8.983935389,94.71597484,G-224546,S-31367,,,,
ULL,dry19,,Dry,2019,TS10,Snapping Shrimp,Alpheus heterochaelis,Shrimp,Consumer,TS10 SA1dup,-14.5,30.824,10.27,7.205,7.12,0.245,x,4.991163544,335.4993197,,,,,,
ULL,dry19,,Dry,2019,TS10,Snapping Shrimp,Alpheus heterochaelis,Shrimp,Consumer,TS10 SA1,-14.26,32.389,11.03,8.068,10.91,0.867,,4.683585358,99.6201461,,,,,,
ULL,dry19,,Dry,2019,TS10,Snapping Shrimp,Alpheus heterochaelis,Shrimp,Consumer,TS10 SA2,-15.73,32.008,11.4,8.206,10.95,1.021,,4.550653993,83.59908586,,,,,,
FIU,wet19,43785,Wet,2019,TS9,Snapping Shrimp,Alpheus heterochaelis,Shrimp,Consumer,W19-TS9-Ahe3,-15.22,44.126175,11.12,12.8205,2.02,1.3,,4.01548594,90.51523077,G-224295,S-31280,,,,
FIU,wet19,43785,Wet,2019,TS9,Snapping Shrimp,Alpheus heterochaelis,Shrimp,Consumer,W19-TS9-Ahe1,-17.61,37.3224125,11.45,10.7885,0.85,1.2,,4.036039726,82.93869444,G-223807,S-30896,0,0,,
FIU,wet19,43785,Wet,2019,TS9,Snapping Shrimp,Alpheus heterochaelis,Shrimp,Consumer,W19-TS9-Ahe2,-18.04,44.21463333,11.87,12.68866667,1.03,1.04,,4.065339584,113.3708547,G-223796,S-30885,0,0,,
FIU,wet19,43760,Wet,2019,RB10,Snook,Centropomus undecimalis,Predator,Consumer,W19-RB10-Cun2,-28.55,48.71888889,9.59,15.19266667,8.55,1.26,,3.741193363,103.1087596,G-223777,S-30866,0,0,,
FIU,wet19,43760,Wet,2019,RB10,Snook,Centropomus undecimalis,Predator,Consumer,W19-RB10-Cun5,-29.41,39.9451,11.71,12.33666667,13.35,1.13,,3.777569575,94.26572271,G-223812,S-30901,0,0,,
FIU,wet19,43760,Wet,2019,RB10,Snook,Centropomus undecimalis,Predator,Consumer,W19-RB10-Cun4,-30.54,18.8342,12.04,5.892325,14.67,1.09,,3.729127863,46.07755352,G-223725,S-30812,0,0,,
FIU,wet19,43760,Wet,2019,RB10,Snook,Centropomus undecimalis,Predator,Consumer,W19-RB10-Cun3,-28.84,36.41905455,12.39,11.52154546,21.44,0.92,,3.687777575,105.562477,G-223724,S-30815,0,0,,
FIU,wet19,43760,Wet,2019,RB10,Snook,Centropomus undecimalis,Predator,Consumer,W19-RB10-Cun1,-29.8,49.1817125,12.6,15.21125,21.6,1.14,,3.772120278,115.0449415,G-223774,S-30863,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Snook,Centropomus undecimalis,Predator,Consumer,W19-SRS3-Cun1,-27.8,48.0884,9.24,15.145,0.49,1.07,x,3.704399692,119.8464798,G-223758,S-30847,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Snook,Centropomus undecimalis,Predator,Consumer,W19-SRS3-Cun5,-24.34,46.39383333,9.7,14.44283333,6.48,1.1,x,3.747612234,112.469899,G-223887,S-30976,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Snook,Centropomus undecimalis,Predator,Consumer,W19-SRS3-Cun3,-27.46,45.06782727,10.43,14.07018182,5.9,1.22,x,3.736919145,98.50891207,G-223744,S-30836,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Snook,Centropomus undecimalis,Predator,Consumer,W19-SRS3-Cun2,-30.97,55.18320909,11.35,17.33690909,15.78,1.08,x,3.713488389,136.2548373,G-223754,S-30843,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Snook,Centropomus undecimalis,Predator,Consumer,W19-SRS3-Cun4,-31.46,52.00795455,11.4,16.11963636,9.01,1.32,x,3.764101474,105.0665748,G-223851,S-30940,0,0,,
ULL,dry19,,Dry,2019,SRS4,Snook,Centropomus undecimalis,Predator,Consumer,SRS4 SK1 (m),-29.59,54.43,10.19,17.138,5.75,1.216,,3.705313728,119.3640351,,,,,,
FIU,wet19,43760,Wet,2019,SRS4,Snook,Centropomus undecimalis,Predator,Consumer,W19-SRS4-Cun1,-26.22,45.41475556,10.16,14.18377778,7.93,0.95,,3.735526762,127.4800156,G-224170,S-31155,0,0,,
FIU,wet19,43760,Wet,2019,SRS4,Snook,Centropomus undecimalis,Predator,Consumer,W19-SRS4-Cun2,-29.99,35.53074286,10.75,11.15399286,4.46,0.96,,3.716385142,98.69650794,G-223722,S-30816,0,0,,
FIU,wet19,43760,Wet,2019,SRS4,Snook,Centropomus undecimalis,Predator,Consumer,W19-SRS4-Cun3,-30.14,46.388025,11.01,13.824,5.12,1.08,,3.91488444,114.5383333,G-223790,S-30879,0,0,,
FIU,wet19,43760,Wet,2019,SRS4,Snook,Centropomus undecimalis,Predator,Consumer,W19-SRS4-Cun4,-28.62,45.30837273,11.56,13.52709091,4.62,1.1,,3.907696676,109.8384793,G-223782,S-30871,0,0,,
ULL,dry19,,Dry,2019,TS10,Spider Crab,Libinia erinacea,Crab,Consumer,TS10 SC1,-12.04,23.941,3.27,3.799,10.64,0.446,,7.352241818,143.1449925,,,,,,
ULL,dry19,,Dry,2019,TS10,Spider Crab,Libinia erinacea,Crab,Consumer,TS10 SC2,-15.15,28.684,5.34,5.606,7.04,0.306,,5.969437507,249.9694989,,,,,,
ULL,dry19,,Dry,2019,TS10,Spiny Lobster,Panulirus argus,Benthic_invert,Consumer,TS10 SL1,-13.86,30.245,5.46,7.735,12.46,0.896,,4.561840121,90.01488095,,,,,,
ULL,dry19,,Dry,2019,RB10,SPOM,SPOM,Organic_matter,Source,RB10_SPOM2_d19,-29.85,35.52701887,6.27,2.61240566,10.74,0.81,,15.86590831,116.961379,,S-31419,G-224518,G-224517,,
ULL,dry19,,Dry,2019,RB10,SPOM,SPOM,Organic_matter,Source,RB10_SPOM1_d19,-30.1,40.53065502,7.43,3.251135371,17.04,1.09,,14.5443849,99.1575658,G-224499,S-31408,,,,
FIU,wet19,#N/A,Wet,2019,RB10,SPOM,SPOM,Organic_matter,Source,W19-RB-Spom2,-30.99,23.65545517,5.87,2.068714286,15.25,0.306611494,,13.34066827,76.00146239,,S-31332,G-224366,N-10951,,
FIU,wet19,#N/A,Wet,2019,RB10,SPOM,SPOM,Organic_matter,Source,W19-RB-Spom1,-30.83,29.74848148,5.88,2.445931035,9.31,0.608315116,,14.18950953,59.64607816,,S-31331,G-224340,N-10950,,
ULL,dry19,,Dry,2019,SRS4,SPOM,SPOM,Organic_matter,Source,SRS4_SPOM1_d19,-29.97,15.06502203,3.77,0.638634361,-2.38,0.29,,27.52100435,138.5289382,,S-31417,G-224525,G-224513,,
ULL,dry19,,Dry,2019,SRS4,SPOM,SPOM,Organic_matter,Source,SRS4_SPOM2_d19,-33.19,32.30650237,6.75,3.220236967,-3.47,0.92,,11.70439313,93.64203586,,S-31415,G-224523,G-224511,,
FIU,dry20,,Dry,2020,SRS4,SPOM,SPOM,Organic_matter,Source,D20-SRS4-SPOM2,-29.19,28.01,3.9,2.46,,,,,,,,G-230534,,,
FIU,dry20,,Dry,2020,SRS4,SPOM,SPOM,Organic_matter,Source,D20-SRS4-SPOM1,-29.48,11.93,4.14,0.82,,,,,,,,G-230533,,,
FIU,wet19,43760,Wet,2019,SRS4,SPOM,SPOM,Organic_matter,Source,W19-SRS4-Spom2,-30.86,22.34915758,3.32,0.90337931,2.43,0.306455914,,28.86275664,148.9943839,,S-31335,G-224368,N-10954,,
FIU,wet19,43760,Wet,2019,SRS4,SPOM,SPOM,Organic_matter,Source,W19-SRS4-Spom1,-31.53,27.50315294,3.62,2.638969697,2.17,0.717762637,,12.15891634,#DIV/0!,,S-31334,G-224367,N-10953,,
FIU,wet19,#N/A,Wet,2019,SRS4,SPOM,SPOM,Organic_matter,Source,W19-SRS4-Spom2.2,,,4.24,1.998,,1.03,,#N/A,#N/A,,S-31336,#N/A,N-10955,,
ULL,dry19,,Dry,2019,SRS6,SPOM,SPOM,Organic_matter,Source,SRS6_SPOM1_d19,-22.38,8.344862454,3.44,0.353271375,-4.56,0.12,,27.55862359,185.4413879,,S-31416,G-224524,G-224512,,
ULL,dry19,,Dry,2019,SRS6,SPOM,SPOM,Organic_matter,Source,SRS6_SPOM2_d19,-26.67,16.42867925,4.02,0.738830189,-6.59,0.16,,25.9420808,273.8113208,,S-31418,G-224515,G-224514,,
FIU,wet19,43783,Wet,2019,SRS6,SPOM,SPOM,Organic_matter,Source,W19-SRS6-SPOM2,-26.93,11.09,3.32,0.9,,,,,,,,G-224365,N-10954,updated 1/10/22 from clerical error,
FIU,wet19,43760,Wet,2019,SRS6,SPOM,SPOM,Organic_matter,Source,W19-SRS6-Spom1,-26.85,9.507114286,3.36,0.764142857,-8.16,0.22,,14.51513056,230.4754978,,S-31340,G-224339,N-10959,,
ULL,dry19,,Dry,2019,TS10,SPOM,SPOM,Organic_matter,Source,TS10_SPOM2_d19,-16.66,14.16816598,3.68,0.808589212,5.08,0.37,,20.44242829,102.1129079,,S-31412,G-224506,G-224505,,
ULL,dry19,,Dry,2019,TS10,SPOM,SPOM,Organic_matter,Source,TS10_SPOM1_d19,-17.94,14.34403687,3.7,0.827327189,-3.34,0.33,,20.22743831,115.911409,,S-31411,G-224504,G-224503,,
FIU,wet19,43783,Wet,2019,TS10,SPOM,SPOM,Organic_matter,Source,W19-TS10-Spom2,-16.56,13.36513571,3.3,1.689103448,17.86,0.36,,9.231322301,27.62818751,,S-31342,G-224337,N-10961,,
FIU,wet19,43783,Wet,2019,TS10,SPOM,SPOM,Organic_matter,Source,W19-TS10-Spom1,-16.04,9.937740541,3.41,1.06525,15.53,0.31,,10.88385884,30.46050741,,S-31341,G-224336,N-10960,,
